age,workclass,fnlwgt,edunum,marital,occupation,relationship,race,sex,capitalgain,capitalloss,hours,native,income
25,2,20218,9,1,2,1,0,0,0,0,40,0, <=50K
33,2,20219,13,0,1,0,0,1,0,0,40,0, <=50K
38,2,20220,10,1,5,1,0,0,0,0,60,0, <=50K
20,2,8072,9,0,5,0,0,1,0,0,38,0, <=50K
44,2,5744,9,0,2,0,0,0,0,0,50,0, <=50K
45,2,20221,13,1,7,1,0,0,0,0,40,0, >50K
27,6,20222,9,0,5,0,0,0,0,0,50,0, <=50K
18,2,20223,9,0,9,3,0,0,0,0,40,0, <=50K
38,2,9703,9,2,6,4,0,0,0,0,50,0, <=50K
45,2,9538,7,1,6,1,0,0,0,0,42,0, <=50K
27,4,12946,9,0,12,0,1,0,2174,0,40,0, <=50K
64,2,20224,3,6,4,0,1,1,0,0,16,0, <=50K
66,4,15359,9,1,1,1,0,0,3432,0,20,0, <=50K
34,2,20225,13,0,5,0,0,1,0,0,35,0, <=50K
45,1,2841,13,1,7,1,0,0,0,0,40,0, >50K
42,1,524,9,2,6,0,0,0,0,0,40,0, <=50K
32,2,517,13,1,1,1,0,0,0,1902,60,0, >50K
26,2,20226,6,0,0,0,1,0,0,0,20,0, <=50K
27,2,20227,11,0,6,5,0,0,0,0,40,0, <=50K
21,2,20228,10,0,5,5,0,1,0,0,40,0, <=50K
23,5,20229,10,0,11,3,0,0,0,0,30,0, <=50K
47,2,2822,10,1,6,1,0,0,0,0,40,0, <=50K
20,0,20230,10,0,0,3,0,1,0,0,40,0, <=50K
46,0,332,13,1,3,1,0,0,0,0,38,0, >50K
35,5,20231,9,1,11,2,1,1,0,0,40,0, <=50K
55,2,6665,13,1,1,1,0,0,0,1887,40,0, >50K
28,2,6493,10,0,10,3,0,1,0,0,24,0, <=50K
21,2,20232,10,0,5,3,0,1,0,0,40,0, <=50K
36,2,129,9,0,9,0,0,0,0,0,40,0, <=50K
29,2,20233,16,2,3,0,0,1,0,0,60,0, >50K
38,2,135,13,1,1,1,0,0,0,0,40,4, >50K
37,2,4094,13,1,1,1,0,0,0,0,50,0, >50K
81,1,20234,2,6,5,5,0,0,0,0,45,5, <=50K
41,2,20235,10,2,1,0,0,1,0,0,40,0, <=50K
29,2,9306,13,0,5,3,0,1,0,0,40,0, <=50K
30,1,108,12,2,0,0,0,1,0,0,40,0, <=50K
25,2,1934,9,0,0,0,0,0,0,0,40,0, <=50K
42,3,20236,9,0,0,4,0,1,0,0,40,0, <=50K
30,2,20237,9,2,7,3,1,0,0,0,40,0, <=50K
65,5,20238,9,1,11,1,0,0,0,0,20,0, <=50K
18,2,20239,9,0,4,3,0,0,0,0,35,0, <=50K
26,2,4029,7,0,9,4,0,0,6497,0,48,0, <=50K
30,2,16456,10,0,12,3,0,0,0,0,48,0, <=50K
61,2,9089,12,1,1,1,0,0,0,0,42,0, <=50K
21,2,411,9,0,9,0,0,0,0,0,45,0, <=50K
53,2,20240,9,1,9,1,0,0,0,0,48,0, <=50K
41,6,181,15,1,1,2,0,1,0,2415,55,0, >50K
43,6,8869,10,1,1,1,0,0,15024,0,45,0, >50K
60,2,20241,4,4,14,4,1,1,0,0,15,0, <=50K
47,2,20242,6,1,6,1,0,0,0,0,40,0, <=50K
48,2,20243,10,2,0,0,1,0,0,0,40,0, <=50K
32,2,540,13,0,3,4,0,1,0,0,40,0, <=50K
25,5,1854,14,0,11,0,0,1,0,0,35,10, <=50K
31,2,14932,13,0,3,4,0,0,0,0,40,0, <=50K
33,0,1959,14,0,3,0,0,0,0,0,30,0, <=50K
27,1,20244,9,1,8,1,0,0,0,0,50,0, <=50K
44,2,20245,9,2,0,4,0,1,0,0,40,0, >50K
44,2,2524,10,1,3,1,0,0,7298,0,45,0, >50K
37,2,20246,10,1,9,1,0,0,0,0,40,0, <=50K
34,2,20247,9,2,2,0,1,0,0,0,40,0, <=50K
51,3,1128,10,1,3,1,0,0,0,0,40,0, >50K
51,2,5762,14,2,12,4,0,0,0,0,40,0, <=50K
25,4,20248,13,1,3,1,0,0,0,0,60,0, <=50K
25,2,20249,13,0,4,0,1,1,0,0,24,2, <=50K
29,3,20250,13,5,3,1,0,0,0,0,50,0, >50K
36,1,1311,9,0,8,0,0,0,0,0,70,0, >50K
55,2,20251,9,2,9,0,0,1,0,0,40,0, <=50K
39,2,20252,13,2,5,4,0,1,0,0,40,0, <=50K
31,2,20253,6,2,2,0,0,0,0,0,40,0, <=50K
31,2,2801,15,1,10,1,2,0,0,0,40,3, <=50K
51,6,20254,11,0,0,3,0,1,0,0,40,0, <=50K
30,2,7436,11,0,0,5,2,0,2463,0,40,37, <=50K
62,2,20255,9,0,0,0,0,1,0,0,32,0, <=50K
37,2,1643,13,1,5,1,0,0,99999,0,60,0, >50K
30,6,20256,13,1,5,1,0,0,7688,0,50,0, >50K
27,2,15413,13,2,1,0,0,0,0,0,52,0, <=50K
32,2,11215,13,1,1,1,0,0,7298,0,45,0, >50K
23,2,20257,10,0,0,3,0,0,0,0,30,0, <=50K
35,1,1641,5,1,6,1,0,0,0,0,50,0, <=50K
46,2,20258,12,0,3,4,0,1,0,0,36,0, <=50K
45,6,20259,13,2,1,4,0,0,0,0,50,0, >50K
27,2,9975,9,1,2,1,0,0,0,0,40,0, <=50K
46,2,1222,9,1,5,1,0,0,0,0,40,0, >50K
22,2,20260,7,1,0,2,0,1,0,0,20,0, <=50K
37,0,20261,10,2,3,4,0,1,0,0,30,0, <=50K
42,2,20262,10,1,1,1,0,0,0,0,40,7, <=50K
45,2,20263,9,2,9,4,0,1,0,0,40,0, <=50K
33,0,20264,11,1,3,1,0,0,0,0,40,0, <=50K
46,2,16443,11,3,9,4,0,0,0,0,40,0, <=50K
24,2,243,9,0,7,3,0,0,0,0,50,0, <=50K
56,2,20265,9,4,6,0,0,1,0,0,40,0, <=50K
34,2,15584,10,0,3,0,0,1,0,0,12,0, >50K
50,2,11406,9,1,9,1,0,0,0,0,40,0, >50K
48,6,20266,13,1,1,1,0,0,0,0,50,0, >50K
45,2,441,7,1,4,2,0,1,0,0,36,0, <=50K
55,2,20267,11,1,7,1,0,0,5178,0,50,0, >50K
41,0,20268,10,2,0,0,0,1,0,0,40,0, <=50K
66,2,12952,10,1,1,1,0,0,0,0,24,0, <=50K
29,3,14530,10,0,3,0,0,1,0,1408,40,0, <=50K
37,2,20269,10,1,10,2,0,1,5013,0,40,0, <=50K
63,5,20270,15,1,11,1,0,0,0,0,40,0, <=50K
61,2,20271,12,1,5,1,0,0,15024,0,40,0, >50K
64,2,6006,13,2,1,4,0,0,27828,0,50,0, >50K
35,2,13798,9,1,2,1,0,0,0,0,35,0, <=50K
22,2,10600,10,0,0,3,0,1,0,0,40,0, <=50K
58,2,20272,4,1,9,1,0,0,2936,0,50,5, <=50K
58,2,12724,10,1,5,1,0,0,0,0,45,0, >50K
24,2,14766,9,0,2,3,0,1,0,0,48,0, <=50K
34,2,20273,10,2,3,4,0,1,0,0,6,0, <=50K
33,4,5558,14,0,3,0,0,1,0,0,50,0, <=50K
33,1,3480,9,1,7,1,0,0,0,0,60,0, <=50K
17,2,20274,7,0,4,3,0,1,0,0,15,0, <=50K
27,2,7396,13,1,5,5,0,0,0,0,40,0, >50K
20,6,13312,10,0,0,3,0,1,0,0,20,0, <=50K
52,2,1644,13,2,3,4,0,1,0,1755,40,0, >50K
30,2,13233,4,2,7,0,0,0,0,0,40,0, <=50K
22,2,3712,13,0,3,0,0,0,0,0,40,0, <=50K
20,2,20275,12,0,4,0,0,1,0,0,40,0, <=50K
64,4,3998,3,2,4,0,0,1,0,0,45,4, <=50K
49,2,978,14,1,1,1,0,0,15024,0,50,0, >50K
38,2,1557,13,2,4,0,1,1,0,0,60,4, <=50K
46,3,20276,9,1,0,1,1,0,0,0,80,0, >50K
17,2,20277,6,0,4,3,0,0,0,0,20,0, <=50K
45,2,20278,2,1,9,1,0,0,0,0,40,5, <=50K
27,2,8831,13,0,1,3,0,1,0,0,40,0, <=50K
45,6,20279,11,2,5,4,0,1,0,0,30,0, <=50K
26,6,9030,9,2,1,0,0,0,0,0,78,0, >50K
23,2,20280,12,0,0,3,0,1,0,1974,20,0, <=50K
44,4,8998,13,2,3,4,0,0,0,0,45,0, <=50K
36,2,20281,13,2,1,0,0,0,0,1741,40,0, <=50K
35,2,11475,5,0,1,0,0,1,0,0,40,0, <=50K
24,5,18113,9,1,11,2,0,1,0,0,40,0, <=50K
56,2,20282,13,3,3,4,0,1,0,0,40,0, <=50K
47,2,20283,14,2,10,0,0,0,0,0,40,0, <=50K
32,2,11630,13,1,2,1,0,0,0,0,50,0, >50K
29,2,3497,13,0,1,3,0,1,3325,0,10,0, <=50K
55,5,20284,12,3,11,0,0,1,0,0,5,0, <=50K
35,6,16061,13,1,1,1,0,0,0,0,50,0, >50K
37,2,20285,9,1,6,1,0,0,0,0,68,0, <=50K
36,1,4682,11,1,8,1,0,0,3908,0,75,0, <=50K
33,2,19418,9,1,5,2,0,1,0,0,45,0, <=50K
34,2,12389,9,2,7,0,0,0,0,0,50,0, <=50K
24,2,5304,10,0,2,3,0,0,0,0,40,0, <=50K
25,2,20286,9,0,0,0,0,1,0,0,40,0, <=50K
31,6,15604,9,0,6,0,0,0,0,0,45,0, <=50K
38,2,1199,11,1,6,1,0,0,0,0,40,0, <=50K
30,2,20287,13,1,5,1,0,0,0,0,40,5, >50K
35,2,20070,9,1,6,1,0,0,0,0,32,0, <=50K
67,5,20288,13,2,11,0,0,1,0,0,60,0, <=50K
34,2,20289,13,1,3,2,0,1,0,0,40,0, <=50K
46,2,20290,9,1,0,2,0,1,0,0,40,0, <=50K
19,4,20291,10,0,5,3,0,1,0,0,16,0, <=50K
26,2,15819,12,0,4,3,1,1,0,0,15,0, <=50K
28,2,14984,10,0,3,0,1,0,0,0,40,0, <=50K
47,2,6187,10,1,6,1,0,0,0,0,40,0, <=50K
49,4,10690,14,1,0,1,0,0,0,0,40,14, >50K
33,1,20292,15,1,3,1,0,0,0,1887,40,0, >50K
44,2,538,13,1,3,1,0,0,0,0,40,0, >50K
30,2,5580,9,0,14,3,0,1,0,0,40,27, <=50K
18,2,7024,10,0,4,3,2,0,0,0,16,0, <=50K
60,1,20293,9,1,7,1,0,0,3103,0,60,0, >50K
44,2,20294,14,0,1,0,0,0,14084,0,56,0, >50K
81,5,20295,15,1,11,1,0,0,0,0,24,0, >50K
43,0,203,10,0,4,0,0,1,0,0,40,0, <=50K
35,2,20296,8,0,8,0,0,0,0,0,20,0, <=50K
58,1,20297,9,1,8,1,0,0,0,0,72,0, <=50K
32,2,11018,13,1,3,1,2,0,0,0,40,3, <=50K
40,2,20298,9,1,7,1,0,0,0,0,35,0, <=50K
32,2,20299,9,0,4,3,1,1,0,0,40,0, <=50K
21,2,11299,10,0,0,3,0,1,0,1721,35,0, <=50K
44,2,10799,9,1,4,1,0,0,0,0,25,5, <=50K
33,2,2781,13,1,0,1,0,0,0,1902,45,0, >50K
25,2,20300,10,0,5,3,0,1,0,0,40,0, <=50K
42,2,20301,9,2,9,0,0,0,0,0,40,0, <=50K
27,2,4298,9,0,7,3,0,0,0,0,40,0, <=50K
62,5,20302,6,1,11,1,0,0,0,0,40,0, <=50K
31,1,14226,9,0,5,0,1,0,0,0,40,4, <=50K
33,0,20303,13,0,3,5,1,1,0,0,40,0, <=50K
50,1,979,10,1,6,1,0,0,0,0,55,0, <=50K
50,2,14757,14,1,3,1,0,0,7688,0,50,0, >50K
46,2,20304,11,1,3,1,0,0,0,0,60,0, <=50K
22,2,6816,12,0,4,4,0,1,0,0,35,0, <=50K
66,0,7027,15,1,1,1,1,0,20051,0,55,0, >50K
52,2,13131,9,0,4,4,0,1,0,0,45,0, <=50K
57,1,20305,2,6,6,5,0,1,0,1602,45,16, <=50K
41,1,8817,11,2,8,0,0,0,0,0,40,0, <=50K
42,2,20306,9,1,9,1,0,0,0,1579,42,0, <=50K
19,2,20307,8,0,4,5,0,1,0,0,30,0, <=50K
45,4,20308,13,2,1,4,1,1,0,0,60,0, <=50K
51,1,6592,8,1,4,1,0,0,0,0,99,0, <=50K
69,5,20309,12,2,11,4,0,1,0,0,1,0, <=50K
45,1,4133,13,1,3,1,0,0,0,0,30,0, <=50K
48,2,4090,10,2,0,0,0,1,0,0,50,0, <=50K
60,3,20310,10,1,0,1,0,0,7298,0,40,0, >50K
42,2,1739,9,0,5,3,0,1,0,0,40,0, <=50K
19,0,833,10,0,0,3,0,1,0,0,10,0, <=50K
39,1,10725,9,1,5,1,0,0,0,0,70,0, <=50K
46,2,20311,9,1,9,1,0,0,0,0,50,0, >50K
58,4,10344,9,1,12,1,0,0,3908,0,40,0, <=50K
36,2,13695,10,2,3,4,0,1,0,0,45,0, <=50K
21,2,11576,9,0,6,4,0,0,0,0,35,0, <=50K
41,2,20312,15,1,1,1,0,0,0,0,40,0, >50K
17,2,20313,7,0,4,3,0,1,0,0,20,0, <=50K
29,2,13577,9,1,9,1,0,0,0,0,40,0, <=50K
52,2,4134,10,2,0,0,0,1,0,0,60,0, <=50K
33,2,674,12,1,5,1,0,0,0,0,40,5, <=50K
38,2,15319,14,0,1,4,1,1,0,0,35,0, <=50K
42,2,629,13,1,5,1,0,0,0,0,40,0, >50K
24,0,20314,12,1,0,1,0,0,0,0,30,0, <=50K
59,2,20315,10,1,1,1,0,0,0,0,60,0, >50K
36,2,3237,13,1,5,1,0,0,0,2415,45,0, >50K
54,2,11221,10,1,10,1,0,0,7688,0,40,0, >50K
39,2,18162,13,1,5,1,0,0,15024,0,50,0, >50K
42,1,6494,9,1,7,1,0,0,0,0,96,0, <=50K
54,1,20316,13,1,6,1,0,0,0,0,50,0, <=50K
26,2,2069,12,3,6,5,2,1,0,0,40,4, <=50K
50,2,1411,9,1,2,1,0,0,0,0,40,0, >50K
42,2,1631,11,1,4,1,0,0,0,0,45,0, <=50K
48,3,8113,13,1,0,2,0,1,7688,0,40,0, >50K
31,2,19301,13,6,4,0,0,1,0,0,30,0, <=50K
56,2,19843,9,0,3,0,0,1,0,0,45,0, <=50K
28,4,20317,12,1,0,2,0,1,0,0,40,0, >50K
34,2,2022,9,1,0,1,0,0,0,0,45,0, >50K
28,2,20318,9,0,7,0,0,1,0,0,40,0, <=50K
41,2,1539,13,1,6,1,2,0,0,0,40,4, >50K
44,2,2674,10,1,7,1,0,0,0,1887,60,0, >50K
34,2,2747,12,1,6,1,0,0,0,0,65,0, <=50K
26,2,18077,14,0,3,0,0,0,0,0,55,0, >50K
37,2,5844,13,0,1,0,0,0,0,2824,40,0, >50K
64,5,20319,10,1,11,1,0,0,3411,0,15,0, <=50K
25,2,20320,11,2,0,4,0,1,0,0,40,0, <=50K
48,1,2954,10,1,6,1,0,0,0,0,40,0, <=50K
47,2,20321,10,2,0,0,0,1,0,0,40,0, <=50K
17,2,930,7,0,4,5,0,1,0,0,20,0, <=50K
44,2,20322,3,1,9,1,0,0,0,0,40,5, <=50K
46,4,20323,10,2,7,0,0,1,0,0,40,0, <=50K
32,5,20324,13,2,11,0,0,0,0,0,50,0, <=50K
42,3,20325,10,1,7,1,1,0,0,0,40,0, <=50K
33,1,1177,13,2,5,0,0,0,0,0,50,0, >50K
61,2,20326,9,2,4,0,1,1,0,0,40,0, <=50K
47,2,20327,13,1,6,1,0,0,0,0,40,0, <=50K
35,2,619,13,0,5,0,0,1,8614,0,45,0, >50K
62,2,20328,6,1,6,1,1,0,0,0,40,0, <=50K
62,1,20329,13,1,1,1,0,0,0,0,40,0, <=50K
38,2,7269,15,1,3,1,0,0,99999,0,60,0, >50K
19,5,20330,10,0,11,3,0,1,0,0,40,0, <=50K
33,2,12705,13,1,3,1,0,0,0,0,40,0, <=50K
39,4,13334,13,1,3,2,0,1,0,0,42,0, <=50K
17,2,20331,7,0,2,3,0,0,0,0,10,0, <=50K
58,2,4941,10,1,1,1,0,0,0,0,40,0, <=50K
35,6,11936,13,4,3,0,0,1,0,0,50,0, <=50K
34,4,878,9,1,12,1,0,0,4064,0,50,0, <=50K
55,5,3935,4,2,11,4,0,1,0,0,40,0, <=50K
32,2,16495,10,1,6,1,0,0,0,0,40,0, <=50K
19,6,20332,9,0,5,3,0,0,0,0,40,0, <=50K
41,2,12908,9,1,9,1,0,0,0,0,40,0, <=50K
24,2,20333,9,2,4,4,0,1,0,0,40,0, <=50K
52,5,20334,9,1,11,1,0,0,0,0,35,0, <=50K
48,4,329,13,1,3,1,0,0,0,0,40,0, <=50K
32,2,20335,10,2,3,0,0,1,0,0,30,0, <=50K
47,4,17272,9,2,0,4,0,1,0,0,35,0, <=50K
38,2,17797,15,1,5,2,0,1,0,0,40,0, <=50K
18,2,20336,9,0,2,3,1,0,0,0,40,0, <=50K
25,2,7266,9,1,6,1,0,0,0,0,40,0, <=50K
36,2,18794,13,1,3,2,0,1,0,0,32,0, >50K
40,2,20337,11,2,3,0,0,1,0,0,20,0, <=50K
56,1,6140,7,1,6,1,0,0,0,0,20,0, <=50K
50,2,8513,11,2,3,4,0,1,0,0,40,0, >50K
55,2,20338,9,1,0,1,0,0,6418,0,50,0, >50K
32,4,7583,9,1,12,1,0,0,0,0,40,0, <=50K
41,2,9705,11,1,6,1,0,0,0,0,43,0, >50K
28,2,20339,10,0,0,0,0,1,0,0,52,0, <=50K
53,2,8279,10,1,1,1,0,0,0,0,55,0, <=50K
26,5,20340,11,1,11,2,0,1,0,0,40,0, <=50K
60,4,20341,13,4,3,4,0,1,5455,0,55,0, <=50K
21,2,13509,10,0,4,3,0,0,0,0,20,0, <=50K
29,2,4170,9,1,7,1,0,0,0,0,40,0, <=50K
73,2,20342,10,1,3,1,0,0,0,2174,50,0, >50K
43,6,20343,13,1,5,1,0,0,0,0,45,0, >50K
45,2,20344,10,1,5,1,0,0,0,0,45,0, <=50K
35,5,20345,5,1,11,2,0,1,0,0,35,0, <=50K
36,2,20346,9,2,3,3,0,1,0,0,40,0, >50K
25,2,20347,9,0,5,5,0,1,0,0,50,0, <=50K
38,2,10545,10,1,2,1,1,0,0,0,40,0, <=50K
30,4,412,10,2,0,4,0,1,0,0,40,0, <=50K
49,2,20348,10,1,1,1,0,0,7298,0,40,0, >50K
41,4,363,9,1,6,1,0,0,0,0,40,0, <=50K
27,2,13864,10,1,1,1,0,0,0,0,40,0, <=50K
64,2,20349,10,1,1,1,0,0,0,0,20,0, <=50K
41,1,20350,9,1,7,1,0,0,0,0,45,0, <=50K
37,2,11546,13,1,1,1,0,0,0,1887,47,0, >50K
51,2,20351,3,4,9,4,0,1,0,0,40,5, <=50K
35,2,20352,10,2,3,4,0,1,7443,0,40,0, <=50K
61,4,20353,2,1,4,1,0,0,0,0,40,5, <=50K
52,2,20354,4,2,14,3,1,1,0,0,16,0, <=50K
40,2,20355,12,1,5,1,0,0,0,0,60,0, >50K
20,2,20356,9,0,2,3,0,0,0,0,40,0, <=50K
52,4,20357,14,1,3,1,0,0,0,0,40,0, <=50K
50,2,11252,10,1,10,1,0,0,0,0,40,0, >50K
49,2,16424,13,2,1,4,0,1,0,0,40,0, >50K
36,0,14038,13,0,3,4,1,1,0,0,40,0, <=50K
33,2,20358,14,0,1,4,0,0,0,0,40,0, <=50K
40,2,20359,9,1,3,1,3,0,0,0,50,0, <=50K
45,2,14618,13,1,1,1,0,0,0,0,50,0, >50K
22,2,19159,10,0,6,3,0,1,0,0,35,0, <=50K
47,2,15710,14,1,3,2,0,1,0,0,2,0, >50K
24,2,17845,9,0,5,0,0,0,0,0,30,0, <=50K
19,2,20360,10,0,5,0,0,1,0,0,30,0, <=50K
40,2,20361,9,2,6,0,0,1,0,0,40,0, <=50K
40,2,14626,10,0,10,0,0,1,0,0,50,0, >50K
54,2,6517,9,1,5,1,0,0,15024,0,50,0, >50K
43,1,5690,15,1,3,1,4,0,0,0,35,0, >50K
63,4,20362,13,1,7,1,0,0,0,0,40,1, <=50K
18,2,20363,7,0,4,3,0,1,0,0,20,0, <=50K
19,2,19851,2,0,9,5,0,0,0,0,40,5, <=50K
49,1,19920,9,1,1,1,0,0,0,0,45,0, <=50K
27,2,8554,14,1,1,1,0,0,0,0,45,0, >50K
49,4,1630,14,2,1,0,0,1,0,0,40,0, <=50K
60,2,20364,9,1,6,1,0,0,0,0,50,0, <=50K
71,5,20365,9,1,11,1,0,0,0,0,40,0, <=50K
34,2,3446,9,1,7,1,0,0,0,0,40,0, <=50K
29,2,20366,13,1,3,2,0,1,0,0,46,0, >50K
30,2,2794,10,1,5,1,0,0,0,0,44,0, <=50K
46,2,20367,9,0,2,3,0,0,0,0,17,0, <=50K
32,1,1931,11,1,6,1,0,0,0,0,40,0, <=50K
25,2,20368,9,0,6,0,0,0,0,0,75,0, <=50K
25,2,20369,14,0,3,4,0,0,0,0,45,4, <=50K
22,2,20370,10,5,4,2,0,1,0,0,40,0, >50K
32,2,11516,10,1,7,1,0,0,0,0,50,0, <=50K
40,2,20371,16,1,3,2,0,1,0,0,30,0, >50K
51,2,18111,14,0,3,0,0,0,27828,0,40,0, >50K
20,2,15440,9,0,6,3,0,0,0,0,30,0, <=50K
34,2,20372,9,2,1,0,0,1,0,0,48,0, <=50K
40,2,12249,10,0,1,0,0,0,0,0,50,0, <=50K
34,0,20373,11,0,0,4,0,1,0,0,40,0, <=50K
19,2,20374,6,0,2,3,0,0,0,0,25,0, <=50K
53,2,20375,6,1,6,1,1,0,0,0,40,0, <=50K
42,3,20376,10,1,0,1,0,0,0,0,40,0, >50K
38,2,487,14,1,1,1,0,0,0,0,65,0, >50K
41,2,20377,9,1,6,1,0,0,0,0,60,0, >50K
64,5,20378,15,1,11,1,0,0,0,0,16,0, <=50K
30,0,19160,10,0,3,0,0,0,0,0,40,0, <=50K
20,2,20379,7,1,8,3,0,0,0,0,40,5, <=50K
19,2,20380,9,0,4,3,0,1,0,0,30,0, <=50K
20,2,20381,9,0,5,5,0,0,0,0,60,0, <=50K
35,2,18852,13,1,1,1,0,0,0,0,45,0, <=50K
33,1,18824,9,1,6,1,0,0,0,0,40,0, <=50K
43,1,20382,10,1,1,1,0,0,0,1902,15,0, >50K
38,3,16014,10,2,1,4,0,1,0,0,38,0, <=50K
50,1,20383,10,1,1,2,0,1,0,0,30,0, <=50K
23,2,5394,9,2,4,3,0,1,0,0,10,0, <=50K
30,4,20384,10,0,0,3,0,1,0,0,10,0, <=50K
33,2,20385,13,4,1,4,1,1,0,0,40,0, <=50K
48,2,20386,9,2,9,0,0,0,0,0,40,0, <=50K
43,2,20387,13,2,3,4,0,1,0,0,24,32, <=50K
33,2,16635,10,0,10,0,1,0,0,0,40,13, <=50K
50,4,20388,14,1,1,1,1,0,0,0,45,0, >50K
23,2,16877,10,1,0,1,0,0,0,0,40,0, >50K
36,4,20389,10,2,2,0,0,0,0,0,50,0, <=50K
50,0,20390,9,2,0,4,0,1,0,0,46,0, <=50K
26,2,20391,9,1,5,2,0,1,0,0,20,0, <=50K
55,4,20392,14,1,3,2,0,1,0,2267,40,0, <=50K
37,2,6469,9,1,8,1,0,0,0,0,40,0, <=50K
43,2,20393,9,1,9,1,0,0,0,0,40,0, <=50K
38,1,3033,10,1,7,1,0,0,0,0,40,0, <=50K
42,2,13004,4,1,2,1,0,0,0,0,30,5, <=50K
47,1,7682,16,1,7,1,0,0,0,2002,45,0, <=50K
44,2,2818,13,1,1,1,2,0,0,0,40,0, <=50K
28,1,15162,9,1,6,1,0,0,0,0,40,0, <=50K
51,2,20394,10,6,0,0,0,1,0,0,40,0, <=50K
51,2,7731,9,1,6,1,0,0,0,0,40,0, <=50K
49,2,11395,13,1,1,1,0,0,0,0,40,0, <=50K
62,2,2345,16,1,3,1,0,0,15024,0,50,0, >50K
31,2,20395,10,0,0,4,0,1,0,0,40,0, <=50K
29,2,20396,7,1,2,2,2,1,2829,0,14,13, <=50K
23,2,16305,10,0,8,0,0,0,0,0,30,0, <=50K
40,0,20397,10,2,5,0,0,1,0,0,40,0, <=50K
66,6,20398,4,1,1,1,0,0,0,0,50,0, <=50K
17,2,20399,7,0,4,0,0,1,0,0,20,0, <=50K
37,2,211,10,1,6,1,0,0,0,0,40,0, >50K
69,2,20400,15,1,3,1,0,0,0,0,3,0, <=50K
23,2,5751,13,0,0,0,0,1,0,0,40,0, <=50K
38,3,20401,9,1,1,1,0,0,0,0,42,0, >50K
37,3,15235,9,1,6,1,0,0,0,0,40,0, <=50K
38,2,20402,10,2,5,0,0,1,0,0,40,0, <=50K
38,2,20403,5,1,8,1,0,0,0,0,54,5, <=50K
37,0,3359,13,0,3,0,0,1,0,0,40,0, <=50K
37,6,16627,9,1,1,1,0,0,0,0,50,0, >50K
23,2,20404,5,0,8,4,0,0,0,0,70,0, <=50K
17,2,20405,6,0,4,3,0,1,0,0,15,0, <=50K
48,2,20406,13,1,3,1,0,0,0,0,35,0, <=50K
17,2,20407,7,0,0,3,0,1,0,0,23,0, <=50K
55,2,9261,14,1,1,1,0,0,0,1977,60,0, >50K
35,2,1926,10,1,1,1,0,0,0,0,40,0, >50K
68,5,20408,10,1,11,2,0,1,0,0,12,0, >50K
35,1,6632,13,1,6,1,0,0,0,0,45,0, <=50K
53,2,20409,13,1,1,1,0,0,0,0,60,0, >50K
43,2,10651,9,1,9,1,0,0,0,0,48,0, <=50K
36,2,4045,14,0,3,3,0,0,0,0,40,0, <=50K
24,2,20410,9,4,4,4,1,1,0,0,40,0, <=50K
45,2,6262,10,1,7,1,0,0,0,0,48,0, <=50K
34,2,20411,10,1,0,2,0,1,0,2057,40,0, <=50K
56,2,20412,9,0,0,0,0,1,0,0,38,0, <=50K
36,2,16752,9,1,6,1,0,0,0,0,45,0, >50K
22,2,20413,10,0,3,3,0,0,0,0,50,0, <=50K
19,5,20414,5,0,11,5,0,0,0,1719,35,25, <=50K
33,2,10283,9,0,4,3,1,0,0,0,36,0, <=50K
48,2,20415,9,0,4,0,0,1,0,0,32,16, <=50K
20,2,20416,10,0,4,3,0,1,0,0,30,0, <=50K
64,6,20417,12,1,5,1,0,0,0,1887,50,0, >50K
47,2,20418,7,1,6,1,0,0,0,0,40,24, <=50K
20,2,11132,10,0,4,0,0,1,0,0,25,0, <=50K
44,3,11501,13,2,1,0,1,1,0,0,40,0, <=50K
45,1,20419,13,1,8,1,0,0,0,0,77,0, <=50K
45,4,20420,9,1,7,2,0,1,5178,0,40,0, >50K
45,4,5593,14,1,3,1,0,0,0,0,37,0, >50K
27,0,20421,13,0,3,0,1,0,0,0,40,0, <=50K
41,2,20422,9,1,6,1,0,0,0,0,72,0, >50K
20,2,14738,9,0,8,0,0,0,0,0,55,0, <=50K
54,6,20423,13,1,1,1,0,0,7688,0,40,4, >50K
17,2,20424,6,0,4,3,0,1,0,1602,10,0, <=50K
50,2,18973,9,1,3,1,0,0,0,0,40,0, >50K
31,0,13998,14,0,10,0,0,0,0,0,40,0, <=50K
49,1,7908,9,0,6,0,0,0,0,0,30,0, <=50K
44,2,9419,14,1,0,1,0,0,0,0,40,0, <=50K
49,2,4916,9,2,6,0,0,0,0,0,50,0, <=50K
28,4,20425,13,0,3,0,0,0,0,0,52,0, <=50K
43,4,121,10,1,10,1,0,0,4386,0,99,0, >50K
33,2,20426,12,2,9,4,3,1,0,0,40,0, <=50K
35,2,20427,10,2,9,4,1,1,0,0,55,0, <=50K
17,2,20428,7,0,5,3,0,1,0,0,20,0, <=50K
25,2,20429,9,1,2,1,0,0,0,0,40,0, <=50K
41,2,20430,9,2,6,4,0,1,0,0,40,0, <=50K
30,2,20431,14,0,10,4,0,0,0,0,45,36, <=50K
48,2,13468,11,1,4,1,2,0,0,0,56,13, >50K
61,4,20432,10,1,0,1,0,0,0,0,35,0, <=50K
41,2,1618,9,4,6,0,0,0,0,0,40,0, <=50K
36,2,7528,9,0,10,0,0,0,0,0,50,0, <=50K
